GENERALIZED BORN:,,,,,,,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL,,,
3171,1024.7,2309.59,2914.72,284.71,151.41,-141.4,-2086.77,-17345.77,845.46,10789.39,-4543.83,115.4,-1253.97,-4428.43,-5682.39,,,
3181,977.17,2314.62,2876.7,280.74,142.2,-147.93,-2066.54,-17311.57,851.98,10848.91,-4616.38,118.53,-1233.7,-4497.85,-5731.55,,,
3191,1014.14,2294.53,2887.42,285.67,151.36,-113.13,-2059.98,-17267.09,846.03,10846,-4660.48,117.29,-1115.05,-4543.19,-5658.24,,,
3201,950.15,2354.1,2898.55,291.94,162.94,-143.54,-2038.15,-17525.1,847.24,10736.81,-4363.76,115.2,-1465.06,-4248.55,-5713.61,,,
3211,1037.43,2352.09,2863.23,294.45,136.22,-126.12,-2060.64,-17435.98,850.34,10810.12,-4447.31,118.17,-1278.86,-4329.15,-5608.01,,,
3221,999.16,2313.6,2891.39,279.36,148.77,-140.91,-2068.31,-17316.27,828.61,10745.41,-4562.1,118.3,-1319.19,-4443.8,-5762.99,,,
3231,981.42,2342.56,2888.72,293.23,168.36,-144.53,-2034.25,-17503.54,864.54,10801,-4414.72,115.59,-1342.49,-4299.13,-5641.61,,,
3241,989.87,2402.84,2889.76,294.31,145.44,-155.65,-2060.66,-17332.06,860.01,10787.95,-4510.7,117.93,-1178.21,-4392.77,-5570.98,,,
3251,990.72,2255.84,2842.13,285.5,157.41,-127.43,-2072.68,-17346.59,845.7,10834.14,-4548.28,117.9,-1335.25,-4430.38,-5765.63,,,
3261,1017.77,2324.19,2863.4,284.07,145.21,-144.22,-2083.08,-17298.08,839.21,10745.63,-4516.59,119.47,-1305.89,-4397.12,-5703.01,,,
3271,1010.03,2328.86,2897.43,293.51,152.22,-143.5,-2061.88,-17348.8,851.37,10680.37,-4482.99,119.44,-1340.39,-4363.55,-5703.94,,,
3281,981,2327.21,2845.79,282.22,161.56,-145.56,-2015.11,-17451.84,837.44,10862,-4486.78,121.24,-1315.28,-4365.53,-5680.82,,,
3291,1012.09,2326.98,2874.15,287.08,162.52,-149.76,-2127.03,-17398.6,830.44,10811.7,-4472.53,116.18,-1370.45,-4356.35,-5726.79,,,
3301,965.74,2351.99,2894.79,285.31,151.27,-132.61,-2055.05,-17456.5,857.65,10773.36,-4436.71,117.92,-1364.06,-4318.79,-5682.85,,,
3311,1001.07,2375.73,2898.36,286.28,124.79,-141.01,-2067.51,-17478.17,818.51,10824.7,-4446.27,117.06,-1357.24,-4329.2,-5686.44,,,
3321,1012.28,2229.12,2907.09,284.44,145.24,-152.77,-2052.32,-17367.16,893.85,10830.56,-4523.79,117.4,-1269.66,-4406.39,-5676.05,,,
3331,1037.94,2328.81,2895.96,279.9,147.58,-142.12,-2035.31,-17315.65,827.4,10768.51,-4589.47,120.29,-1206.98,-4469.18,-5676.16,,,
3341,1003,2309.44,2871.64,280.35,154.39,-136.97,-2018.77,-17251.31,836.93,10820.33,-4662.32,121.82,-1130.97,-4540.49,-5671.46,,,
3351,1035.06,2328.42,2871.92,274.73,155.29,-156.28,-2078.04,-17201.34,826.66,10725.92,-4617.95,120.14,-1217.66,-4497.82,-5715.47,,,
3361,979.28,2375.47,2893.92,280.09,151.8,-151.33,-2043.65,-17325.66,823.14,10810.15,-4578.75,119.12,-1206.8,-4459.63,-5666.43,,,
3371,996.22,2300.17,2892.16,281.08,163.03,-147.83,-2055.84,-17504.85,850.69,10888.17,-4468.66,120.05,-1337,-4348.62,-5685.62,,,
3381,1017.71,2350.36,2884.86,276.33,148.01,-142.31,-2011.72,-17490.06,851.89,10808.56,-4453.18,118.81,-1306.38,-4334.37,-5640.76,,,
3391,974.59,2365.65,2897.98,285.59,154.99,-131.96,-2085.29,-17158.65,864.01,10810.53,-4703.75,117.71,-1022.56,-4586.03,-5608.59,,,
3401,980.3,2283.04,2909.6,285.62,152.36,-132.66,-2040.05,-17322.22,849.26,10837.08,-4643.49,119.19,-1197.66,-4524.31,-5721.97,,,
3411,980.3,2351.06,2887.2,292.34,151.49,-154.43,-2068.59,-17165.86,864.14,10854.39,-4736.93,115.64,-1007.96,-4621.29,-5629.25,,,
3421,1029.23,2342.4,2878.71,280.16,148.99,-139.21,-2075.66,-17291.77,844.66,10872.4,-4610.63,116.4,-1110.09,-4494.22,-5604.31,,,
3431,979.2,2324.22,2908.6,284.25,157.01,-156.41,-2102.63,-17249.61,833.62,10879.27,-4656.57,117.75,-1142.48,-4538.82,-5681.3,,,
3441,989.33,2326.1,2884.61,292.05,145.73,-161.11,-2046.32,-17310.73,862.17,10904.79,-4638.34,118.6,-1113.38,-4519.74,-5633.12,,,
